#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 3019.10        4.62873e+00        1.05545e+00        0.00000e+00        0.00000e+00        0.00000e+00        -6.08050e-03 
 3019.80        4.62575e+00        1.04838e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.92475e-03 
 3020.50        4.62300e+00        1.04130e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.77253e-03 
 3021.20        4.62047e+00        1.03421e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.62373e-03 
 3021.90        4.61816e+00        1.02712e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.47827e-03 
 3022.60        4.61605e+00        1.02002e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.33603e-03 
 3023.30        4.61414e+00        1.01292e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.19692e-03 
 3024.00        4.61243e+00        1.00582e+00        0.00000e+00        0.00000e+00        0.00000e+00        -5.06086e-03 
 3024.70        4.61091e+00        9.98707e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.92776e-03 
 3025.40        4.60958e+00        9.91594e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.79753e-03 
 3026.10        4.60843e+00        9.84477e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.67008e-03 
 3026.80        4.60744e+00        9.77358e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.54534e-03 
 3027.50        4.60663e+00        9.70236e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.42324e-03 
 3028.20        4.60598e+00        9.63112e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.30369e-03 
 3028.90        4.60549e+00        9.55986e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.18662e-03 
 3029.60        4.60515e+00        9.48859e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.07196e-03 
 3030.30        4.60497e+00        9.41730e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.95965e-03 
 3031.00        4.60492e+00        9.34600e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.84962e-03 
 3031.70        4.60502e+00        9.27470e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.74180e-03 
 3032.40        4.60526e+00        9.20339e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.63613e-03 
 3033.10        4.60562e+00        9.13208e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.53256e-03 
 3033.80        4.60612e+00        9.06077e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.43101e-03 
 3034.50        4.60674e+00        8.98945e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.33144e-03 
 3035.20        4.60748e+00        8.91815e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.23379e-03 
 3035.90        4.60834e+00        8.84684e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.13800e-03 
 3036.60        4.60931e+00        8.77554e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.04403e-03 
 3037.30        4.61039e+00        8.70425e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.95182e-03 
 3038.00        4.61158e+00        8.63297e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.86132e-03 
 3038.70        4.61287e+00        8.56169e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.77249e-03 
 3039.40        4.61426e+00        8.49043e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.68528e-03 
 3040.10        4.61575e+00        8.41918e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.59963e-03 
 3040.80        4.61734e+00        8.34794e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.51552e-03 
 3041.50        4.61901e+00        8.27671e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.43290e-03 
 3042.20        4.62078e+00        8.20550e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.35172e-03 
 3042.90        4.62263e+00        8.13430e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.27194e-03 
 3043.60        4.62456e+00        8.06312e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.19353e-03 
 3044.30        4.62658e+00        7.99195e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.11644e-03 
 3045.00        4.62867e+00        7.92079e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.04064e-03 
 3045.70        4.63084e+00        7.84965e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.96610e-03 
 3046.40        4.63309e+00        7.77852e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.89277e-03 
 3047.10        4.63540e+00        7.70741e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.82062e-03 
 3047.80        4.63778e+00        7.63631e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.74962e-03 
 3048.50        4.64024e+00        7.56523e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.67974e-03 
 3049.20        4.64275e+00        7.49415e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.61095e-03 
 3049.90        4.64533e+00        7.42310e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.54320e-03 
 3050.60        4.64797e+00        7.35205e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.47648e-03 
 3051.30        4.65067e+00        7.28102e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.41075e-03 
 3052.00        4.65342e+00        7.20999e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.34599e-03 
 3052.70        4.65623e+00        7.13898e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.28217e-03 
 3053.40        4.65909e+00        7.06798e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.21925e-03 
 3054.10        4.66201e+00        6.99698e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.15722e-03 
 3054.80        4.66497e+00        6.92600e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.09604e-03 
 3055.50        4.66798e+00        6.85502e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.03569e-03 
 3056.20        4.67104e+00        6.78404e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.76155e-04 
 3056.90        4.67414e+00        6.71307e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.17400e-04 
 3057.60        4.67729e+00        6.64210e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.59403e-04 
 3058.30        4.68048e+00        6.57113e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.02143e-04 
 3059.00        4.68370e+00        6.50016e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.45596e-04 
 3059.70        4.68697e+00        6.42919e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.89741e-04 
 3060.40        4.69028e+00        6.35821e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.34556e-04 
 3061.10        4.69362e+00        6.28723e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.80021e-04 
 3061.80        4.69699e+00        6.21624e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.26115e-04 
 3062.50        4.70040e+00        6.14524e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.72819e-04 
 3063.20        4.70384e+00        6.07423e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.20112e-04 
 3063.90        4.70731e+00        6.00321e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.67976e-04 
 3064.60        4.71081e+00        5.93217e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.16391e-04 
 3065.30        4.71434e+00        5.86111e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.65341e-04 
 3066.00        4.71790e+00        5.79004e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.14807e-04 
 3066.70        4.72148e+00        5.71894e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.64772e-04 
 3067.40        4.72509e+00        5.64782e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.15218e-04 
 3068.10        4.72872e+00        5.57667e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.61291e-05 
 3068.80        4.73237e+00        5.50549e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.74891e-05 
 3069.50        4.73605e+00        5.43428e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.07180e-05 
 3070.20        4.73975e+00        5.36293e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.85084e-05 
 3070.90        4.74346e+00        5.29136e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.25897e-04 
 3071.60        4.74720e+00        5.21958e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.72900e-04 
 3072.30        4.75095e+00        5.14761e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.19530e-04 
 3073.00        4.75472e+00        5.07545e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.65803e-04 
 3073.70        4.75851e+00        5.00309e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.11732e-04 
 3074.40        4.76231e+00        4.93056e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.57331e-04 
 3075.10        4.76612e+00        4.85785e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.02613e-04 
 3075.80        4.76995e+00        4.78496e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.47591e-04 
 3076.50        4.77379e+00        4.71190e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.92278e-04 
 3077.20        4.77764e+00        4.63868e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.36688e-04 
 3077.90        4.78151e+00        4.56530e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.80832e-04 
 3078.60        4.78538e+00        4.49176e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.24722e-04 
 3079.30        4.78926e+00        4.41806e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.68370e-04 
 3080.00        4.79315e+00        4.34421e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.11788e-04 
 3080.70        4.79704e+00        4.27022e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.54987e-04 
 3081.40        4.80095e+00        4.19608e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.97979e-04 
 3082.10        4.80485e+00        4.12179e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.40775e-04 
 3082.80        4.80877e+00        4.04737e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.83384e-04 
 3083.50        4.81268e+00        3.97280e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.25819e-04 
 3084.20        4.81660e+00        3.89810e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.68088e-04 
 3084.90        4.82053e+00        3.82327e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.01020e-03 
 3085.60        4.82445e+00        3.74830e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.05217e-03 
 3086.30        4.82838e+00        3.67321e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.09401e-03 
 3087.00        4.83230e+00        3.59798e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.13572e-03 
 3087.70        4.83623e+00        3.52262e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.17731e-03 
 3088.40        4.84015e+00        3.44714e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.21880e-03 
 3089.10        4.84407e+00        3.37153e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.26019e-03 
 3089.80        4.84799e+00        3.29580e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.30149e-03 
 3090.50        4.85191e+00        3.21994e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.34271e-03 
 3091.20        4.85582e+00        3.14396e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.38386e-03 
 3091.90        4.85973e+00        3.06786e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.42495e-03 
 3092.60        4.86363e+00        2.99163e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.46598e-03 
 3093.30        4.86752e+00        2.91529e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.50697e-03 
 3094.00        4.87141e+00        2.83882e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.54792e-03 
 3094.70        4.87530e+00        2.76222e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.58883e-03 
 3095.40        4.87917e+00        2.68551e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.62973e-03 
 3096.10        4.88303e+00        2.60868e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.67061e-03 
 3096.80        4.88689e+00        2.53172e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.71148e-03 
 3097.50        4.89073e+00        2.45464e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.75235e-03 
